[  5] Received message from   1: 1|0
[ 29] Received message from   1: 1|0
[ 10] Received message from   5: 1|0,1
[ 21] Received message from   5: 1|0,1
[ 41] Received message from   1: 1|0
[ 12] Received message from  10: 1|0,1,5
[ 36] Received message from   5: 1|0,1
[ 42] Received message from   1: 1|0
[ 31] Received message from  29: 1|0,1
[ 10] Received message from  21: 1|0,1,5
[ 21] Received message from  10: 1|0,1,5
[ 42] Received message from   5: 1|0,1
[ 41] Received message from  29: 1|0,1
[ 44] Received message from   1: 1|0
[ 29] Sent Broadcast: 1|0,1
[ 24] Received message from  41: 1|0,1
[ 14] Received message from  12: 1|0,1,5,10
[ 12] Received message from  21: 1|0,1,5
[ 42] Received message from  10: 1|0,1,5
[ 29] Received message from  41: 1|0,1
[ 50] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 44] Received message from   5: 1|0,1
[ 34] Received message from  31: 1|0,1,29
[ 10] Received message from  42: 1|0,1,5
[  8] Received message from  24: 1|0,1,41
[ 44] Received message from  36: 1|0,1,5
[ 31] Received message from  41: 1|0,1
[ 28] Received message from  21: 1|0,1,5
[ 21] Received message from  12: 1|0,1,5,10
[ 50] Received message from   5: 1|0,1
[  5] Received message from  44: 1|0,1
[  5] Sent Broadcast: 1|0,1
[ 44] Received message from  10: 1|0,1,5
[ 41] Received message from  31: 1|0,1,29
[  5] Received message from  50: 1|0,1
[ 31] Sent Broadcast: 1|0,1,29
[ 23] Received message from  14: 1|0,1,5,10,12
[ 45] Received message from  41: 1|0,1
[ 48] Received message from  36: 1|0,1,5
[ 36] Sent Broadcast: 1|0,1,5
[  9] Received message from  24: 1|0,1,41
[ 44] Received message from  42: 1|0,1,5
[ 10] Received message from  44: 1|0,1
[ 50] Received message from  10: 1|0,1,5
[ 48] Received message from  14: 1|0,1,5,10,12
[ 10] Sent Broadcast: 1|0,1,5
[ 14] Sent Broadcast: 1|0,1,5,10,12
[ 45] Received message from  34: 1|0,1,29,31
[ 34] Sent Broadcast: 1|0,1,29,31
[ 23] Received message from  12: 1|0,1,5,10
[ 44] Received message from  21: 1|0,1,5
[ 12] Received message from  28: 1|0,1,5,21
[  9] Received message from   8: 1|0,1,41,24
[ 28] Sent Broadcast: 1|0,1,5,21
[  8] Sent Broadcast: 1|0,1,41,24
[ 14] Received message from  48: 1|0,1,5,36
[ 10] Received message from  50: 1|0,1
[ 21] Received message from  44: 1|0,1
[ 24] Received message from  45: 1|0,1,41
[ 43] Received message from  23: 1|1,5,10,12,14
[ 23] Sent Broadcast: 1|1,5,10,12,14
[  8] Received message from   9: 1|0,1,41,24
[  9] Sent Broadcast: 1|0,1,41,24
[ 50] Received message from  42: 1|0,1,5
[ 42] Sent Broadcast: 1|0,1,5
[ 45] Received message from  24: 1|0,1,41
[ 24] Sent Broadcast: 1|0,1,41
[ 50] Received message from  41: 1|0,1
[ 41] Sent Broadcast: 1|0,1
[ 44] Received message from  48: 1|0,1,5,36
[ 36] Received message from  44: 1|0,1
[ 28] Received message from  12: 1|0,1,5,10
[ 48] Sent Broadcast: 1|0,1,5,36
[ 12] Sent Broadcast: 1|0,1,5,10
[ 21] Received message from  50: 1|0,1
[ 34] Received message from  45: 1|0,1,41
[ 45] Sent Broadcast: 1|0,1,41
[ 50] Received message from  21: 1|0,1,5
[ 42] Received message from  44: 1|0,1
[ 21] Sent Broadcast: 1|0,1,5
[ 33] Received message from  43: 1|5,10,12,14,23
[ 41] Received message from  50: 1|0,1
[ 48] Received message from  44: 1|0,1
[ 46] Received message from  43: 1|5,10,12,14,23
[ 43] Sent Broadcast: 1|5,10,12,14,23
[ 42] Received message from  50: 1|0,1
[ 50] Received message from  44: 1|0,1
[ 44] Sent Broadcast: 1|0,1
[ 30] Received message from  33: 1|10,12,14,23,43
[ 44] Received message from  50: 1|0,1
[ 50] Sent Broadcast: 1|0,1
[ 20] Received message from  46: 1|10,12,14,23,43
[ 38] Received message from  33: 1|10,12,14,23,43
[ 13] Received message from  30: 1|12,14,23,43,33
[ 30] Received message from  46: 1|10,12,14,23,43
[ 46] Received message from  33: 1|10,12,14,23,43
[ 33] Sent Broadcast: 1|10,12,14,23,43
[ 19] Received message from  30: 1|12,14,23,43,33
[ 13] Received message from  20: 1|12,14,23,43,46
[ 33] Received message from  46: 1|10,12,14,23,43
[ 20] Received message from  30: 1|12,14,23,43,33
[  3] Received message from  13: 1|14,23,43,33,30
[ 13] Received message from  38: 1|12,14,23,43,33
[ 18] Received message from  20: 1|12,14,23,43,46
[ 38] Received message from  46: 1|10,12,14,23,43
[  2] Received message from  19: 1|14,23,43,33,30
[ 25] Received message from  30: 1|12,14,23,43,33
[ 18] Received message from  38: 1|12,14,23,43,33
[  4] Received message from  13: 1|14,23,43,33,30
[ 19] Received message from  20: 1|12,14,23,43,46
[ 38] Received message from  30: 1|12,14,23,43,33
[  2] Received message from   3: 1|23,43,33,30,13
[ 49] Received message from  46: 1|10,12,14,23,43
[ 46] Sent Broadcast: 1|10,12,14,23,43
[  3] Received message from  19: 1|14,23,43,33,30
[ 25] Received message from  18: 1|14,23,43,46,20
[ 19] Received message from  38: 1|12,14,23,43,33
[ 25] Received message from  20: 1|12,14,23,43,46
[ 19] Received message from  13: 1|14,23,43,33,30
[ 40] Received message from  30: 1|12,14,23,43,33
[  4] Received message from  25: 1|14,23,43,33,30
[  3] Received message from   2: 1|23,43,33,30,19
[  2] Received message from   4: 1|23,43,33,30,13
[ 38] Received message from  18: 1|14,23,43,46,20
[  4] Received message from   3: 1|23,43,33,30,13
[ 30] Received message from  20: 1|12,14,23,43,46
[ 46] Received message from  30: 1|12,14,23,43,33
[ 20] Received message from  38: 1|12,14,23,43,33
[ 20] Received message from  13: 1|14,23,43,33,30
[  4] Received message from  19: 1|14,23,43,33,30
[ 13] Received message from  25: 1|14,23,43,33,30
[ 49] Received message from  18: 1|14,23,43,46,20
[ 18] Sent Broadcast: 1|14,23,43,46,20
[ 38] Received message from  20: 1|12,14,23,43,46
[  3] Received message from  40: 1|14,23,43,33,30
[ 25] Received message from  38: 1|12,14,23,43,33
[ 47] Received message from  30: 1|12,14,23,43,33
[ 13] Received message from  49: 1|12,14,23,43,46
[  4] Received message from   2: 1|23,43,33,30,19
[  7] Received message from   3: 1|23,43,33,30,13
[ 18] Received message from  25: 1|14,23,43,33,30
[ 13] Received message from  19: 1|14,23,43,33,30
[ 20] Received message from  19: 1|14,23,43,33,30
[ 25] Received message from  13: 1|14,23,43,33,30
[ 40] Received message from  20: 1|12,14,23,43,46
[  4] Received message from  40: 1|14,23,43,33,30
[  3] Received message from   4: 1|23,43,33,30,13
[  7] Received message from   2: 1|23,43,33,30,19
[ 19] Received message from  25: 1|14,23,43,33,30
[ 30] Received message from  38: 1|12,14,23,43,33
[  2] Received message from  47: 1|14,23,43,33,30
[ 16] Received message from   3: 1|23,43,33,30,13
[ 49] Received message from  30: 1|12,14,23,43,33
[ 18] Received message from  49: 1|12,14,23,43,46
[ 47] Received message from  20: 1|12,14,23,43,46
[  7] Received message from   4: 1|23,43,33,30,13
[ 35] Received message from  13: 1|14,23,43,33,30
[ 13] Received message from  40: 1|14,23,43,33,30
[ 20] Received message from  25: 1|14,23,43,33,30
[ 19] Received message from   3: 1|23,43,33,30,13
[  2] Received message from   7: 1|43,33,30,13,3
[ 30] Sent Broadcast: 1|12,14,23,43,33
[ 40] Received message from  38: 1|12,14,23,43,33
[ 16] Received message from   2: 1|23,43,33,30,19
[ 25] Received message from  19: 1|14,23,43,33,30
[  3] Received message from  47: 1|14,23,43,33,30
[ 46] Received message from  38: 1|12,14,23,43,33
[  4] Received message from   7: 1|43,33,30,13,3
[ 49] Received message from  20: 1|12,14,23,43,46
[ 19] Received message from  49: 1|12,14,23,43,46
[ 16] Received message from   4: 1|23,43,33,30,13
[ 38] Received message from  13: 1|14,23,43,33,30
[ 20] Sent Broadcast: 1|12,14,23,43,46
[ 27] Received message from   2: 1|23,43,33,30,19
[ 35] Received message from  25: 1|14,23,43,33,30
[ 26] Received message from   3: 1|23,43,33,30,13
[  2] Received message from  16: 1|43,33,30,13,3
[ 35] Received message from  19: 1|14,23,43,33,30
