[ 10] Received message from   1: 1|0
[ 11] Received message from   1: 1|0
[  2] Received message from  10: 1|0,1
[ 14] Received message from   1: 1|0
[ 16] Received message from   1: 1|0
[ 13] Received message from  11: 1|0,1
[ 14] Received message from  10: 1|0,1
[ 14] Received message from   2: 1|0,1,10
[ 16] Received message from  11: 1|0,1
[ 17] Received message from   1: 1|0
[  2] Received message from  14: 1|0,1
[  3] Received message from  16: 1|0,1
[ 22] Received message from  10: 1|0,1
[ 17] Received message from  11: 1|0,1
[ 22] Received message from   2: 1|0,1,10
[ 10] Received message from  14: 1|0,1
[  3] Received message from  13: 1|0,1,11
[ 27] Received message from  10: 1|0,1
[  5] Received message from  16: 1|0,1
[ 27] Received message from   2: 1|0,1,10
[  5] Received message from   3: 1|0,1,16
[ 11] Received message from  17: 1|0,1
[ 22] Received message from   1: 1|0
[ 24] Received message from  11: 1|0,1
[  2] Received message from  22: 1|0,1,10
[ 29] Received message from  10: 1|0,1
[ 22] Received message from  14: 1|0,1
[ 11] Received message from  16: 1|0,1
[ 13] Received message from  17: 1|0,1
[ 25] Received message from   1: 1|0
[  5] Received message from  13: 1|0,1,11
[ 29] Received message from   2: 1|0,1,10
[  7] Received message from   3: 1|0,1,16
[  2] Received message from  27: 1|0,1,10
[ 16] Received message from  17: 1|0,1
[ 14] Received message from  22: 1|0,1,10
[ 27] Received message from  14: 1|0,1
[ 31] Received message from  10: 1|0,1
[ 14] Received message from  27: 1|0,1,10
[  4] Received message from  24: 1|0,1,11
[ 25] Received message from  11: 1|0,1
[ 13] Received message from  16: 1|0,1
[  7] Received message from   5: 1|0,1,16,3
[ 50] Received message from   2: 1|0,1,10
[  2] Sent Broadcast: 1|0,1,10
[  2] Received message from  29: 1|0,1,10
[ 24] Received message from  17: 1|0,1
[  7] Received message from  13: 1|0,1,11
[ 27] Received message from   1: 1|0
[ 12] Received message from   3: 1|0,1,16
[  9] Received message from   4: 1|0,1,11,24
[ 11] Received message from  25: 1|0,1
[ 29] Received message from  14: 1|0,1
[ 16] Received message from  27: 1|0,1,10
[  5] Received message from   7: 1|0,1,16,3
[ 45] Received message from  10: 1|0,1
[ 27] Received message from  22: 1|0,1,10
[ 17] Received message from  16: 1|0,1
[ 12] Received message from   5: 1|0,1,16,3
[ 10] Sent Broadcast: 1|0,1
[ 14] Received message from  29: 1|0,1,10
[ 37] Received message from  11: 1|0,1
[  8] Received message from  13: 1|0,1,11
[  7] Received message from  24: 1|0,1,11
[ 25] Received message from  31: 1|0,1,10
[ 29] Received message from   1: 1|0
[ 45] Received message from  14: 1|0,1
[  5] Received message from  12: 1|0,1,16,3
[ 22] Received message from  27: 1|0,1,10
[  3] Received message from  50: 1|0,1,10,2
[ 24] Received message from  16: 1|0,1
[ 15] Received message from   4: 1|0,1,11,24
[ 13] Received message from   3: 1|0,1,16
[ 16] Received message from  25: 1|0,1
[ 13] Received message from   5: 1|0,1,16,3
[  5] Received message from  37: 1|0,1,11
[ 31] Received message from   1: 1|0
[ 29] Received message from  22: 1|0,1,10
[ 16] Received message from  29: 1|0,1,10
[ 42] Received message from  11: 1|0,1
[  8] Received message from   7: 1|0,1,16,3
[ 25] Received message from  17: 1|0,1
[ 23] Received message from  12: 1|0,1,16,3
[  5] Received message from  50: 1|0,1,10,2
[ 13] Received message from  24: 1|0,1,11
[  7] Received message from  37: 1|0,1,11
[ 50] Received message from  14: 1|0,1
[ 17] Received message from  25: 1|0,1
[ 25] Received message from  16: 1|0,1
[ 29] Received message from  31: 1|0,1,10
[ 14] Received message from  45: 1|0,1,10
[  9] Received message from  15: 1|0,1,11,24,4
[ 14] Sent Broadcast: 1|0,1
[ 22] Received message from  29: 1|0,1,10
[ 15] Received message from   9: 1|0,1,11,24,4
[ 45] Received message from   1: 1|0
[ 49] Received message from  11: 1|0,1
[ 15] Received message from  13: 1|0,1,11
[ 11] Sent Broadcast: 1|0,1
[ 36] Received message from   4: 1|0,1,11,24
[ 23] Received message from   3: 1|0,1,16
[ 26] Received message from  12: 1|0,1,16,3
[ 29] Received message from  27: 1|0,1,10
[ 22] Received message from  45: 1|0,1,10
[  7] Received message from   8: 1|0,1,11,13
[  8] Received message from  37: 1|0,1,11
[ 13] Received message from   7: 1|0,1,16,3
[ 36] Received message from  17: 1|0,1
[ 24] Received message from  25: 1|0,1
[ 14] Received message from  50: 1|0,1,10,2
[  4] Received message from  42: 1|0,1,11
[ 15] Received message from  24: 1|0,1,11
[ 40] Received message from   9: 1|0,1,11,24,4
[ 26] Received message from   3: 1|0,1,16
[ 23] Received message from   5: 1|0,1,16,3
[ 13] Received message from  15: 1|0,1,11,24,4
