[ 10] Received message from   1: 1|0
[ 27] Received message from   1: 1|0
[ 33] Received message from   1: 1|0
[  3] Received message from  10: 1|0,1
[ 38] Received message from   1: 1|0
[ 19] Received message from  27: 1|0,1
[ 33] Received message from  10: 1|0,1
[ 10] Received message from  33: 1|0,1
[ 38] Received message from  27: 1|0,1
[ 42] Received message from   1: 1|0
[ 19] Received message from  38: 1|0,1
[ 96] Received message from   3: 1|0,1,10
[ 35] Received message from  10: 1|0,1
[ 82] Received message from  27: 1|0,1
[124] Received message from   3: 1|0,1,10
[ 38] Received message from  19: 1|0,1,27
[ 42] Received message from  33: 1|0,1
[  3] Sent Broadcast: 1|0,1,10
[ 54] Received message from  10: 1|0,1
[ 27] Received message from  38: 1|0,1
[ 33] Received message from  42: 1|0,1
[ 93] Received message from  27: 1|0,1
[ 95] Received message from  33: 1|0,1
[ 10] Received message from  82: 1|0,1,27
[ 54] Received message from  35: 1|0,1,10
[ 56] Received message from  10: 1|0,1
[124] Received message from  96: 1|0,1,10,3
[ 82] Received message from   1: 1|0
[ 35] Received message from  54: 1|0,1,10
[120] Received message from  42: 1|0,1
[ 19] Received message from  82: 1|0,1,27
[ 93] Received message from   1: 1|0
[ 33] Received message from 124: 1|0,1,10,3
[ 82] Received message from  19: 1|0,1,27
[ 38] Received message from  82: 1|0,1,27
[ 95] Received message from  27: 1|0,1
[ 27] Sent Broadcast: 1|0,1
[ 56] Received message from  35: 1|0,1,10
[120] Received message from  33: 1|0,1
[ 10] Received message from  93: 1|0,1,27
[130] Received message from  42: 1|0,1
[ 35] Received message from  56: 1|0,1,10
[144] Received message from  96: 1|0,1,10,3
[ 56] Received message from  54: 1|0,1,10
[ 82] Received message from  38: 1|0,1
[ 95] Received message from   1: 1|0
[ 96] Sent Broadcast: 1|0,1,10,3
[ 54] Received message from  82: 1|0,1,27
[ 10] Received message from  95: 1|0,1,33
[ 33] Received message from 120: 1|0,1,42
[101] Received message from  35: 1|0,1,10
[ 35] Sent Broadcast: 1|0,1,10
[120] Received message from   1: 1|0
[124] Received message from  33: 1|0,1
[ 19] Received message from  93: 1|0,1,27
[ 82] Received message from  10: 1|0,1
[ 93] Received message from  19: 1|0,1,27
[ 54] Received message from  56: 1|0,1,10
[ 95] Received message from 124: 1|0,1,10,3
[ 27] Received message from  95: 1|0,1,33
[ 56] Received message from  82: 1|0,1,27
[ 95] Received message from 120: 1|0,1,42
[138] Received message from  42: 1|0,1
[ 82] Received message from  54: 1|0,1,10
[ 42] Sent Broadcast: 1|0,1
[ 54] Received message from 101: 1|0,1,10,35
[ 34] Received message from 144: 1|0,1,10,3,96
[ 96] Received message from 124: 1|0,1,10,3
[ 38] Received message from  93: 1|0,1,27
[ 82] Received message from  56: 1|0,1,10
[ 98] Received message from  19: 1|0,1,27
[ 93] Received message from  38: 1|0,1
[124] Received message from 120: 1|0,1,42
[138] Received message from 130: 1|0,1,42
[138] Received message from   1: 1|0
[130] Sent Broadcast: 1|0,1,42
[ 95] Received message from  38: 1|0,1
[ 56] Received message from 101: 1|0,1,10,35
[132] Received message from  19: 1|0,1,27
[138] Received message from  33: 1|0,1
[ 54] Received message from  93: 1|0,1,27
[ 37] Received message from  34: 1|1,10,3,96,144
[ 19] Sent Broadcast: 1|0,1,27
[  1] Sent Broadcast: 1|0
[ 93] Received message from  82: 1|0,1,27
[ 10] Received message from 138: 1|0,1,42
[ 38] Received message from  95: 1|0,1,33
[120] Received message from 124: 1|0,1,10,3
[138] Received message from 120: 1|0,1,42
[120] Sent Broadcast: 1|0,1,42
[ 38] Received message from  98: 1|0,1,27,19
[ 33] Sent Broadcast: 1|0,1
[ 82] Received message from 101: 1|0,1,10,35
[ 98] Received message from  38: 1|0,1
[ 38] Sent Broadcast: 1|0,1
[ 56] Received message from  93: 1|0,1,27
[ 93] Received message from  10: 1|0,1
[ 37] Received message from 144: 1|0,1,10,3,96
[ 33] Received message from 138: 1|0,1,42
[ 95] Received message from  82: 1|0,1,27
[134] Received message from  34: 1|1,10,3,96,144
[ 34] Sent Broadcast: 1|1,10,3,96,144
[ 93] Received message from  54: 1|0,1,10
[ 95] Received message from  10: 1|0,1
[138] Received message from 124: 1|0,1,10,3
[ 75] Received message from  98: 1|0,1,27,19
[ 82] Received message from  95: 1|0,1,33
[ 57] Received message from  37: 1|10,3,96,144,34
[124] Received message from 144: 1|0,1,10,3,96
[ 82] Received message from  93: 1|0,1,27
[144] Sent Broadcast: 1|0,1,10,3,96
[144] Received message from 124: 1|0,1,10,3
[124] Sent Broadcast: 1|0,1,10,3
[ 93] Received message from  56: 1|0,1,10
[ 75] Received message from 132: 1|0,1,27,19
[101] Received message from  54: 1|0,1,10
[ 95] Received message from 138: 1|0,1,42
[132] Sent Broadcast: 1|0,1,27,19
[ 54] Sent Broadcast: 1|0,1,10
[ 98] Received message from  82: 1|0,1,27
[134] Received message from  37: 1|10,3,96,144,34
[ 37] Sent Broadcast: 1|10,3,96,144,34
[ 37] Received message from 134: 1|10,3,96,144,34
[ 95] Received message from  93: 1|0,1,27
[ 11] Received message from  75: 1|0,1,27,19,98
[ 67] Received message from  57: 1|3,96,144,34,37
[ 93] Received message from 101: 1|0,1,10,35
[ 82] Received message from  98: 1|0,1,27,19
[101] Received message from  10: 1|0,1
[120] Received message from 138: 1|0,1,42
[ 57] Received message from 134: 1|10,3,96,144,34
[101] Sent Broadcast: 1|0,1,10,35
[ 63] Received message from 134: 1|10,3,96,144,34
[ 93] Received message from  95: 1|0,1,33
[101] Received message from  56: 1|0,1,10
[124] Received message from  10: 1|0,1
[139] Received message from  67: 1|96,144,34,37,57
[ 87] Received message from  75: 1|0,1,27,19,98
[ 60] Received message from  11: 1|1,27,19,98,75
[134] Received message from  57: 1|3,96,144,34,37
[ 98] Received message from  93: 1|0,1,27
[ 56] Sent Broadcast: 1|0,1,10
[ 67] Sent Broadcast: 1|96,144,34,37,57
[101] Received message from  82: 1|0,1,27
[ 93] Received message from  98: 1|0,1,27,19
[ 82] Sent Broadcast: 1|0,1,27
[ 98] Sent Broadcast: 1|0,1,27,19
[110] Received message from 134: 1|10,3,96,144,34
[134] Sent Broadcast: 1|10,3,96,144,34
[124] Received message from 138: 1|0,1,42
[132] Received message from  75: 1|0,1,27,19,98
[ 20] Received message from  63: 1|3,96,144,34,134
[138] Received message from  10: 1|0,1
[120] Received message from  95: 1|0,1,33
[ 75] Sent Broadcast: 1|0,1,27,19,98
[139] Received message from  57: 1|3,96,144,34,37
[ 10] Sent Broadcast: 1|0,1
[ 57] Sent Broadcast: 1|3,96,144,34,37
[130] Received message from 138: 1|0,1,42
[138] Sent Broadcast: 1|0,1,42
[101] Received message from  93: 1|0,1,27
[ 93] Sent Broadcast: 1|0,1,27
[ 11] Received message from  87: 1|1,27,19,98,75
[ 72] Received message from  11: 1|1,27,19,98,75
[ 77] Received message from  63: 1|3,96,144,34,134
[ 24] Received message from  60: 1|27,19,98,75,11
[ 63] Received message from 110: 1|3,96,144,34,134
[124] Received message from  95: 1|0,1,33
[ 30] Received message from  20: 1|96,144,34,134,63
[ 87] Received message from  11: 1|1,27,19,98,75
[ 24] Received message from  87: 1|1,27,19,98,75
[ 60] Received message from  72: 1|27,19,98,75,11
[110] Received message from  63: 1|3,96,144,34,134
[ 28] Received message from  24: 1|19,98,75,11,60
[138] Received message from  95: 1|0,1,33
[ 63] Sent Broadcast: 1|3,96,144,34,134
[ 95] Sent Broadcast: 1|0,1,33
[ 77] Received message from 110: 1|3,96,144,34,134
[110] Sent Broadcast: 1|3,96,144,34,134
[ 20] Received message from  77: 1|96,144,34,134,63
[ 41] Received message from  20: 1|96,144,34,134,63
[ 28] Received message from  60: 1|27,19,98,75,11
[ 36] Received message from  24: 1|19,98,75,11,60
[150] Received message from  11: 1|1,27,19,98,75
[ 11] Sent Broadcast: 1|1,27,19,98,75
[ 80] Received message from  72: 1|27,19,98,75,11
[ 28] Received message from  87: 1|1,27,19,98,75
[ 36] Received message from  28: 1|98,75,11,60,24
[ 41] Received message from  30: 1|144,34,134,63,20
[ 72] Received message from  60: 1|27,19,98,75,11
[ 60] Received message from  87: 1|1,27,19,98,75
[ 65] Received message from  20: 1|96,144,34,134,63
[ 28] Received message from  36: 1|98,75,11,60,24
[ 65] Received message from  77: 1|96,144,34,134,63
[ 86] Received message from  72: 1|27,19,98,75,11
[ 80] Received message from  24: 1|19,98,75,11,60
