[ 14] Received message from   1: 1|0
[ 42] Received message from   1: 1|0
[ 37] Received message from  14: 1|0,1
[ 41] Received message from  14: 1|0,1
[ 45] Received message from   1: 1|0
[ 14] Received message from  42: 1|0,1
[ 12] Received message from  37: 1|0,1,14
[ 57] Received message from   1: 1|0
[ 37] Received message from  42: 1|0,1
[ 42] Received message from  14: 1|0,1
[ 12] Received message from  41: 1|0,1,14
[ 65] Received message from  45: 1|0,1
[ 39] Received message from  37: 1|0,1,14
[ 89] Received message from   1: 1|0
[ 41] Received message from  42: 1|0,1
[  9] Received message from  57: 1|0,1
[101] Received message from  14: 1|0,1
[ 87] Received message from  45: 1|0,1
[  4] Received message from  12: 1|0,1,14,37
[ 37] Received message from  41: 1|0,1,14
[ 41] Received message from  37: 1|0,1,14
[ 45] Received message from  89: 1|0,1
[ 39] Received message from  12: 1|0,1,14,37
[ 15] Received message from  65: 1|0,1,45
[ 89] Received message from  45: 1|0,1
[ 55] Received message from  42: 1|0,1
[ 64] Received message from  57: 1|0,1
[  4] Received message from  39: 1|0,1,14,37
[105] Received message from  14: 1|0,1
[ 92] Received message from   1: 1|0
[ 42] Received message from 101: 1|0,1,14
[ 57] Received message from  89: 1|0,1
[ 39] Received message from  41: 1|0,1,14
[ 41] Received message from  12: 1|0,1,14,37
[ 18] Received message from   4: 1|0,1,14,37,12
[ 64] Received message from   9: 1|0,1,57
[ 89] Received message from  57: 1|0,1
[ 12] Received message from  87: 1|0,1,45
[101] Received message from  42: 1|0,1
[109] Received message from  14: 1|0,1
[ 31] Received message from  65: 1|0,1,45
[ 92] Received message from  45: 1|0,1
[ 12] Received message from  39: 1|0,1,14,37
[ 64] Received message from  89: 1|0,1
[  9] Received message from  64: 1|0,1,57
[ 87] Received message from  12: 1|0,1,14,37
[ 42] Received message from  37: 1|0,1,14
[ 55] Received message from 101: 1|0,1,14
[101] Received message from   1: 1|0
[105] Received message from  42: 1|0,1
[ 37] Received message from  87: 1|0,1,45
[ 92] Received message from   9: 1|0,1,57
[ 41] Received message from  39: 1|0,1,14,37
[ 31] Received message from  15: 1|0,1,45,65
[130] Received message from  45: 1|0,1
[ 28] Received message from   4: 1|0,1,14,37,12
[133] Received message from  14: 1|0,1
[ 28] Received message from  18: 1|1,14,37,12,4
[ 89] Received message from  64: 1|0,1,57
