[ 28] Received message from   1: 1|0
[ 71] Received message from   1: 1|0
[ 42] Received message from  28: 1|0,1
[ 72] Received message from   1: 1|0
[ 63] Received message from  28: 1|0,1
[ 28] Received message from  71: 1|0,1
[ 87] Received message from   1: 1|0
[ 71] Received message from  28: 1|0,1
[ 63] Received message from  42: 1|0,1,28
[ 28] Received message from  72: 1|0,1
[ 42] Received message from  71: 1|0,1
[102] Received message from   1: 1|0
[ 71] Received message from  42: 1|0,1,28
[ 72] Received message from  28: 1|0,1
[ 63] Received message from  72: 1|0,1
[ 42] Received message from  63: 1|0,1,28
[ 82] Received message from  42: 1|0,1,28
[106] Received message from  87: 1|0,1
[ 15] Received message from 102: 1|0,1
[ 63] Received message from  71: 1|0,1
[110] Received message from   1: 1|0
[102] Received message from  28: 1|0,1
[ 71] Received message from  72: 1|0,1
[ 90] Received message from  42: 1|0,1,28
[ 28] Received message from 102: 1|0,1
[ 71] Received message from  63: 1|0,1,28
[128] Received message from  87: 1|0,1
[ 72] Received message from  71: 1|0,1
[ 87] Sent Broadcast: 1|0,1
[122] Received message from 106: 1|0,1,87
[ 16] Received message from  82: 1|0,1,28,42
[ 97] Received message from  15: 1|0,1,102
[110] Received message from  28: 1|0,1
[102] Received message from  72: 1|0,1
[102] Received message from  42: 1|0,1,28
[128] Received message from   1: 1|0
[ 48] Received message from  82: 1|0,1,28,42
[152] Received message from 106: 1|0,1,87
[110] Received message from  15: 1|0,1,102
[ 63] Received message from  90: 1|0,1,28,42
[ 15] Received message from 110: 1|0,1
[ 72] Received message from  63: 1|0,1,28
[ 42] Received message from 102: 1|0,1
[ 28] Received message from 128: 1|0,1,87
[ 64] Received message from  97: 1|0,1,102,15
[ 48] Received message from  16: 1|0,1,28,42,82
[152] Received message from 122: 1|0,1,87,106
[116] Received message from  42: 1|0,1,28
[ 63] Received message from  82: 1|0,1,28,42
[128] Received message from  28: 1|0,1
[110] Received message from  72: 1|0,1
[102] Received message from  71: 1|0,1
[140] Received message from   1: 1|0
[127] Received message from  15: 1|0,1,102
[  8] Received message from  48: 1|0,1,28,42,82
[ 82] Received message from  63: 1|0,1,28
[ 71] Received message from 128: 1|0,1,87
[ 63] Received message from 102: 1|0,1
[153] Received message from  42: 1|0,1,28
[149] Received message from  28: 1|0,1
[ 28] Received message from 110: 1|0,1
[110] Received message from 152: 1|0,1,87,106
[175] Received message from 106: 1|0,1,87
[ 42] Sent Broadcast: 1|0,1,28
[128] Received message from  72: 1|0,1
[127] Received message from  97: 1|0,1,102,15
[106] Sent Broadcast: 1|0,1,87
[104] Received message from  64: 1|0,1,102,15,97
[105] Received message from  16: 1|0,1,28,42,82
[ 82] Received message from  90: 1|0,1,28,42
[ 16] Received message from  48: 1|0,1,28,42,82
[175] Received message from 122: 1|0,1,87,106
[ 90] Received message from  82: 1|0,1,28,42
[ 90] Received message from  63: 1|0,1,28
[ 71] Received message from 102: 1|0,1
[153] Received message from  28: 1|0,1
[122] Sent Broadcast: 1|0,1,87,106
[ 45] Received message from 116: 1|0,1,28,42
[136] Received message from  15: 1|0,1,102
[ 72] Received message from 128: 1|0,1,87
[122] Received message from 152: 1|0,1,87,106
[128] Received message from  71: 1|0,1
[ 48] Received message from 105: 1|1,28,42,82,16
[112] Received message from  64: 1|0,1,102,15,97
[118] Received message from 105: 1|1,28,42,82,16
[ 15] Received message from 140: 1|0,1
[  4] Received message from 118: 1|28,42,82,16,105
[ 45] Received message from  48: 1|0,1,28,42,82
[ 72] Received message from 110: 1|0,1
[122] Received message from 175: 1|0,1,87,106
[ 12] Received message from   8: 1|1,28,42,82,48
[ 64] Received message from 127: 1|0,1,102,15
[149] Received message from   1: 1|0
[ 71] Received message from 149: 1|0,1,28
[108] Received message from 104: 1|1,102,15,97,64
[ 82] Received message from 116: 1|0,1,28,42
[136] Received message from  97: 1|0,1,102,15
[110] Received message from 128: 1|0,1,87
[149] Received message from  72: 1|0,1
[188] Received message from  16: 1|0,1,28,42,82
[137] Received message from  15: 1|0,1,102
[200] Received message from  28: 1|0,1
[117] Received message from  64: 1|0,1,102,15,97
[167] Received message from 105: 1|1,28,42,82,16
[ 16] Sent Broadcast: 1|0,1,28,42,82
[ 28] Sent Broadcast: 1|0,1
[127] Received message from 152: 1|0,1,87,106
[ 34] Received message from 136: 1|0,1,102,15
[102] Received message from  63: 1|0,1,28
[116] Received message from  90: 1|0,1,28,42
[ 63] Received message from 153: 1|0,1,28,42
[ 97] Received message from 140: 1|0,1
[ 72] Received message from 102: 1|0,1
[149] Received message from  71: 1|0,1
[ 11] Received message from 112: 1|1,102,15,97,64
[ 67] Received message from  12: 1|28,42,82,48,8
[  5] Received message from  45: 1|0,1,28,42,116
[ 18] Received message from 118: 1|28,42,82,16,105
[127] Received message from 175: 1|0,1,87,106
[ 94] Received message from  48: 1|0,1,28,42,82
[ 90] Received message from 116: 1|0,1,28,42
[200] Received message from   1: 1|0
[127] Received message from  64: 1|0,1,102,15,97
[112] Received message from 104: 1|1,102,15,97,64
[ 18] Received message from   4: 1|42,82,16,105,118
[  8] Received message from 188: 1|1,28,42,82,16
[137] Received message from  97: 1|0,1,102,15
[149] Received message from 128: 1|0,1,87
[153] Received message from  72: 1|0,1
[ 67] Received message from   8: 1|1,28,42,82,48
[116] Received message from  82: 1|0,1,28,42
[140] Received message from  15: 1|0,1,102
[ 72] Received message from 149: 1|0,1,28
[ 97] Received message from 127: 1|0,1,102,15
[104] Received message from 112: 1|1,102,15,97,64
[ 11] Received message from 117: 1|1,102,15,97,64
[ 48] Received message from 167: 1|28,42,82,16,105
[136] Received message from 102: 1|0,1
[113] Received message from 118: 1|28,42,82,16,105
[ 93] Received message from  12: 1|28,42,82,48,8
[ 64] Received message from 137: 1|0,1,102,15
[188] Received message from 105: 1|1,28,42,82,16
[ 71] Received message from 153: 1|0,1,28,42
[128] Received message from 110: 1|0,1
[  1] Sent Broadcast: 1|0
[ 97] Received message from 136: 1|0,1,102,15
[ 18] Received message from  11: 1|102,15,97,64,112
[128] Sent Broadcast: 1|0,1,87
[153] Received message from  90: 1|0,1,28,42
[ 67] Received message from   5: 1|1,28,42,116,45
[ 15] Received message from 200: 1|0,1,28
[110] Received message from 140: 1|0,1
[137] Received message from 152: 1|0,1,87,106
[  4] Received message from  18: 1|42,82,16,105,118
[ 48] Received message from  45: 1|0,1,28,42,116
[128] Received message from 149: 1|0,1,28
[ 45] Received message from 188: 1|1,28,42,82,16
[167] Received message from 118: 1|28,42,82,16,105
[  5] Received message from  67: 1|28,42,82,48,8
[118] Received message from 167: 1|28,42,82,16,105
[145] Received message from  15: 1|0,1,102
[111] Received message from   4: 1|42,82,16,105,118
[105] Sent Broadcast: 1|1,28,42,82,16
[104] Received message from 117: 1|1,102,15,97,64
[140] Received message from  97: 1|0,1,102,15
[152] Received message from 175: 1|0,1,87,106
[117] Received message from 104: 1|1,102,15,97,64
[ 93] Received message from   8: 1|1,28,42,82,48
[153] Received message from  63: 1|0,1,28
[108] Received message from 112: 1|1,102,15,97,64
[156] Received message from 116: 1|0,1,28,42
[ 98] Received message from 108: 1|102,15,97,64,104
[200] Received message from  72: 1|0,1
[175] Sent Broadcast: 1|0,1,87,106
[188] Received message from  82: 1|0,1,28,42
[ 63] Sent Broadcast: 1|0,1,28
[ 72] Sent Broadcast: 1|0,1
[137] Received message from  64: 1|0,1,102,15,97
[116] Sent Broadcast: 1|0,1,28,42
[  4] Received message from 113: 1|42,82,16,105,118
[133] Received message from  12: 1|28,42,82,48,8
[ 82] Sent Broadcast: 1|0,1,28,42
