[ 84] Received message from   1: 1|0
[137] Received message from   1: 1|0
[141] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 28] Received message from  84: 1|0,1
[ 84] Received message from 137: 1|0,1
[137] Received message from  84: 1|0,1
[141] Received message from 137: 1|0,1
[137] Sent Broadcast: 1|0,1
[ 28] Received message from 141: 1|0,1
[ 38] Received message from  28: 1|0,1,84
[141] Received message from  84: 1|0,1
[ 84] Sent Broadcast: 1|0,1
[ 84] Received message from 141: 1|0,1
[141] Received message from  28: 1|0,1,84
[156] Received message from  38: 1|0,1,84,28
[ 38] Sent Broadcast: 1|0,1,84,28
[137] Received message from 141: 1|0,1
[141] Sent Broadcast: 1|0,1
[156] Received message from  28: 1|0,1,84
[ 28] Sent Broadcast: 1|0,1,84
[ 71] Received message from 156: 1|0,1,84,28,38
[156] Sent Broadcast: 1|0,1,84,28,38
[113] Received message from  71: 1|1,84,28,38,156
[190] Received message from  71: 1|1,84,28,38,156
[ 71] Sent Broadcast: 1|1,84,28,38,156
[190] Received message from 113: 1|84,28,38,156,71
[113] Sent Broadcast: 1|84,28,38,156,71
[113] Received message from 190: 1|84,28,38,156,71
[190] Sent Broadcast: 1|84,28,38,156,71
[ 68] Received message from   2: 2|0
[114] Received message from   2: 2|0
[ 21] Received message from  68: 2|0,2
[163] Received message from   2: 2|0
[ 42] Received message from  68: 2|0,2
[163] Received message from 114: 2|0,2
[ 42] Received message from  21: 2|0,2,68
[ 99] Received message from  68: 2|0,2
[164] Received message from   2: 2|0
[ 68] Received message from 163: 2|0,2
[138] Received message from  21: 2|0,2,68
[163] Received message from  68: 2|0,2
[ 21] Received message from  42: 2|0,2,68
[164] Received message from 114: 2|0,2
[114] Sent Broadcast: 2|0,2
[ 29] Received message from  99: 2|0,2,68
[114] Received message from 163: 2|0,2
[145] Received message from  21: 2|0,2,68
[164] Received message from  68: 2|0,2
[188] Received message from   2: 2|0
[138] Received message from  42: 2|0,2,68
[ 68] Received message from 164: 2|0,2
[105] Received message from  99: 2|0,2,68
[ 42] Received message from 138: 2|0,2,68,21
[188] Received message from  21: 2|0,2,68
[145] Received message from  42: 2|0,2,68
[ 21] Sent Broadcast: 2|0,2,68
[188] Received message from  68: 2|0,2
