[ 17] Received message from   1: 1|0
[ 42] Received message from   1: 1|0
[ 47] Received message from  17: 1|0,1
[ 55] Received message from  17: 1|0,1
[ 47] Received message from   1: 1|0
[ 42] Received message from  47: 1|0,1,17
[ 52] Received message from   1: 1|0
[ 47] Received message from  42: 1|0,1
[ 42] Received message from  55: 1|0,1,17
[ 62] Received message from  17: 1|0,1
[ 52] Received message from  47: 1|0,1,17
[ 62] Received message from   1: 1|0
[ 52] Received message from  42: 1|0,1
[ 55] Received message from  47: 1|0,1,17
[ 28] Received message from  52: 1|0,1
[ 47] Received message from  55: 1|0,1,17
[ 72] Received message from  17: 1|0,1
[ 42] Received message from  62: 1|0,1,17
[ 72] Received message from   1: 1|0
[ 55] Received message from  42: 1|0,1
[ 32] Received message from  52: 1|0,1
[ 62] Received message from  47: 1|0,1,17
[ 47] Received message from  62: 1|0,1,17
[ 97] Received message from  17: 1|0,1
[  3] Received message from  72: 1|0,1,17
[ 62] Received message from  55: 1|0,1,17
[ 82] Received message from   1: 1|0
[185] Received message from  17: 1|0,1
[ 32] Received message from  28: 1|0,1,52
[ 55] Received message from  62: 1|0,1,17
[ 72] Received message from  47: 1|0,1,17
[ 42] Received message from  52: 1|0,1
[ 28] Received message from  32: 1|0,1,52
[ 62] Received message from  42: 1|0,1
[ 17] Sent Broadcast: 1|0,1
[ 86] Received message from  28: 1|0,1,52
[  7] Received message from  72: 1|0,1,17
[ 91] Received message from  55: 1|0,1,17
[ 40] Received message from  97: 1|0,1,17
[ 91] Received message from  47: 1|0,1,17
[ 97] Received message from   1: 1|0
[ 40] Received message from  82: 1|0,1
[ 36] Received message from  72: 1|0,1,17
[ 72] Received message from  62: 1|0,1,17
[ 91] Received message from  42: 1|0,1
[ 62] Sent Broadcast: 1|0,1,17
[ 47] Received message from  52: 1|0,1
[ 80] Received message from  32: 1|0,1,52
[  7] Received message from   3: 1|0,1,17,72
[117] Received message from  28: 1|0,1,52
[ 32] Received message from  86: 1|0,1,52,28
[149] Received message from  55: 1|0,1,17
[ 42] Received message from  91: 1|0,1,17,55
[ 55] Sent Broadcast: 1|0,1,17
[ 97] Received message from  47: 1|0,1,17
[ 40] Received message from 185: 1|0,1,17
[ 80] Received message from  82: 1|0,1
[ 47] Received message from  97: 1|0,1,17
[  3] Received message from   7: 1|0,1,17,72
[131] Received message from   1: 1|0
[183] Received message from  28: 1|0,1,52
[ 36] Received message from   3: 1|0,1,17,72
[ 80] Received message from  40: 1|0,1,17,97
[  3] Received message from  36: 1|0,1,17,72
[ 86] Received message from  52: 1|0,1
[149] Received message from  42: 1|0,1
[117] Received message from  86: 1|0,1,52,28
[ 42] Sent Broadcast: 1|0,1
[ 57] Received message from   7: 1|0,1,17,72
[ 86] Received message from  32: 1|0,1,52
[149] Received message from  47: 1|0,1,17
[ 42] Received message from 149: 1|0,1,17,55
[ 96] Received message from  82: 1|0,1
[ 30] Received message from  80: 1|0,1,52,32
[ 39] Received message from   3: 1|0,1,17,72
[ 80] Received message from  97: 1|0,1,17
[ 32] Received message from 117: 1|0,1,52,28
[ 47] Received message from  72: 1|0,1,17
[190] Received message from  28: 1|0,1,52
[ 47] Received message from  91: 1|0,1,17,55
[131] Received message from  86: 1|0,1,52,28
[ 82] Received message from  40: 1|0,1,17,97
[ 28] Sent Broadcast: 1|0,1,52
[ 71] Received message from   7: 1|0,1,17,72
[185] Received message from  47: 1|0,1,17
[ 39] Received message from  36: 1|0,1,17,72
[ 91] Received message from  52: 1|0,1
[110] Received message from  32: 1|0,1,52
[149] Received message from   1: 1|0
[ 30] Received message from 131: 1|0,1
[ 47] Received message from 185: 1|0,1,17
[ 47] Sent Broadcast: 1|0,1,17
[ 86] Received message from 117: 1|0,1,52,28
[ 62] Received message from  72: 1|0,1,17
[117] Received message from  52: 1|0,1
[ 57] Received message from   3: 1|0,1,17,72
[ 97] Received message from  82: 1|0,1
[ 82] Received message from  97: 1|0,1,17
[ 40] Received message from  80: 1|0,1,52,32
[ 96] Received message from  40: 1|0,1,17,97
[ 32] Received message from 183: 1|0,1,52,28
[  3] Received message from  57: 1|0,1,17,72,7
[117] Received message from  32: 1|0,1,52
