[ 12] Received message from   1: 1|0
[ 15] Received message from   1: 1|0
[ 15] Received message from  12: 1|0,1
[ 19] Received message from   1: 1|0
[ 46] Received message from  12: 1|0,1
[  5] Received message from  15: 1|0,1
[ 83] Received message from   1: 1|0
[ 15] Received message from  19: 1|0,1
[ 51] Received message from  12: 1|0,1
[ 12] Received message from  15: 1|0,1
[132] Received message from   1: 1|0
[ 66] Received message from   5: 1|0,1,15
[ 23] Received message from  46: 1|0,1,12
[ 83] Received message from  19: 1|0,1
[ 58] Received message from  12: 1|0,1
[132] Received message from  19: 1|0,1
[ 12] Received message from  83: 1|0,1
[ 92] Received message from   5: 1|0,1,15
[ 51] Received message from  46: 1|0,1,12
[ 23] Received message from  51: 1|0,1,12
[ 19] Received message from  15: 1|0,1
[ 92] Received message from  66: 1|0,1,15,5
[153] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 51] Received message from  23: 1|0,1,12,46
[ 46] Received message from  51: 1|0,1,12
[153] Received message from  19: 1|0,1
[ 19] Received message from 132: 1|0,1
[ 15] Received message from  83: 1|0,1
[ 19] Sent Broadcast: 1|0,1
[ 83] Received message from  12: 1|0,1
[ 23] Received message from  58: 1|0,1,12
[ 58] Received message from  46: 1|0,1,12
[148] Received message from   5: 1|0,1,15
[ 66] Received message from  15: 1|0,1
[148] Received message from  66: 1|0,1,15,5
[ 66] Received message from  92: 1|0,1,15,5
[ 58] Received message from  51: 1|0,1,12
[ 46] Received message from  58: 1|0,1,12
[ 19] Received message from  83: 1|0,1
[  2] Received message from 153: 1|0,1
[ 88] Received message from  12: 1|0,1
[ 83] Received message from 132: 1|0,1
[173] Received message from   5: 1|0,1,15
[ 66] Received message from 148: 1|0,1,15,5
[ 88] Received message from  46: 1|0,1,12
[  5] Sent Broadcast: 1|0,1,15
[148] Received message from  92: 1|0,1,15,5
[132] Received message from  83: 1|0,1
[ 58] Received message from  23: 1|0,1,12,46
[ 88] Received message from  51: 1|0,1,12
[173] Received message from  66: 1|0,1,15,5
[ 84] Received message from 148: 1|0,1,15,5
[ 83] Received message from  15: 1|0,1
[128] Received message from 132: 1|0,1
[ 51] Received message from  58: 1|0,1,12
[ 19] Received message from 153: 1|0,1
[ 66] Sent Broadcast: 1|0,1,15,5
[109] Received message from  12: 1|0,1
[ 23] Received message from  88: 1|0,1,12
[ 92] Received message from 148: 1|0,1,15,5
[153] Received message from  83: 1|0,1
[ 62] Received message from  23: 1|0,1,12,46
[ 66] Received message from 173: 1|0,1,15,5
[173] Received message from  92: 1|0,1,15,5
[ 92] Sent Broadcast: 1|0,1,15,5
[153] Received message from 132: 1|0,1
[109] Received message from  46: 1|0,1,12
[109] Received message from  51: 1|0,1,12
[ 23] Received message from 109: 1|0,1,12
[ 92] Received message from  15: 1|0,1
[ 29] Received message from  84: 1|0,1,15,5,148
[161] Received message from  83: 1|0,1
[ 83] Sent Broadcast: 1|0,1
[ 83] Received message from 153: 1|0,1
[ 46] Received message from  88: 1|0,1,12
[ 88] Received message from  58: 1|0,1,12
[109] Received message from 128: 1|0,1,132
[173] Received message from 148: 1|0,1,15,5
[ 92] Received message from 173: 1|0,1,15,5
[194] Received message from  12: 1|0,1
[148] Received message from  15: 1|0,1
[132] Received message from 153: 1|0,1
[ 46] Received message from 109: 1|0,1,12
[131] Received message from  62: 1|0,1,12,46,23
[ 80] Received message from  84: 1|0,1,15,5,148
[148] Sent Broadcast: 1|0,1,15,5
[153] Sent Broadcast: 1|0,1
[161] Received message from 132: 1|0,1
[ 12] Sent Broadcast: 1|0,1
[ 88] Received message from  23: 1|0,1,12,46
[ 51] Received message from  88: 1|0,1,12
[117] Received message from 161: 1|0,1,83
[117] Received message from 128: 1|0,1,132
[  3] Received message from  29: 1|1,15,5,148,84
[194] Received message from  51: 1|0,1,12
[148] Received message from 173: 1|0,1,15,5
[ 23] Received message from 194: 1|0,1,12
[137] Received message from  62: 1|0,1,12,46,23
[ 51] Sent Broadcast: 1|0,1,12
[118] Received message from  84: 1|0,1,15,5,148
[173] Sent Broadcast: 1|0,1,15,5
[194] Received message from  46: 1|0,1,12
[ 51] Received message from 109: 1|0,1,12
[ 46] Sent Broadcast: 1|0,1,12
[185] Received message from 132: 1|0,1
[ 58] Received message from  88: 1|0,1,12
[100] Received message from  80: 1|1,15,5,148,84
[157] Received message from 131: 1|1,12,46,23,62
[109] Received message from  58: 1|0,1,12
[132] Sent Broadcast: 1|0,1
[131] Sent Broadcast: 1|1,12,46,23,62
[125] Received message from 161: 1|0,1,83
[ 43] Received message from  29: 1|1,15,5,148,84
[173] Received message from  15: 1|0,1
[ 98] Received message from 117: 1|0,1,83,161
[ 46] Received message from 194: 1|0,1,12
[125] Received message from 128: 1|0,1,132
[157] Received message from  62: 1|0,1,12,46,23
