[ 73] Received message from   1: 1|0,73
[  1] Sent Broadcast: 1|0,73
[134] Received message from  73: 1|0,73,1,134,150
[150] Received message from  73: 1|0,73,1,134,150
[ 73] Sent Broadcast: 1|0,73,1,134,150
[ 96] Received message from 150: 1|0,73,1,134,150,96
[150] Sent Broadcast: 1|0,73,1,134,150,96
[ 64] Received message from  96: 1|0,73,1,134,150,96,64,109
[ 70] Received message from 134: 1|0,73,1,134,150,70,74,129
[109] Received message from  96: 1|0,73,1,134,150,96,64,109
[ 96] Sent Broadcast: 1|0,73,1,134,150,96,64,109
[ 74] Received message from 134: 1|0,73,1,134,150,70,74,129
[129] Received message from 134: 1|0,73,1,134,150,70,74,129
[134] Sent Broadcast: 1|0,73,1,134,150,70,74,129
[ 89] Received message from 109: 1|0,73,1,134,150,96,64,109,89
[109] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89
[ 12] Received message from  70: 1|0,73,1,134,150,70,74,129,12
[ 89] Received message from  64: 1|0,73,1,134,150,96,64,109,89
[ 70] Sent Broadcast: 1|0,73,1,134,150,70,74,129,12
[ 64] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89
[ 49] Received message from  89: 1|0,73,1,134,150,96,64,109,89,49
[ 89] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89,49
[111] Received message from  49: 1|0,73,1,134,150,96,64,109,89,49,111
[ 49] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89,49,111
[  7] Received message from 111: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86
[ 47] Received message from 111: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86
[ 34] Received message from   7: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86,34
[  7] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86,34
[ 86] Received message from 111: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86
[111] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86
[ 34] Received message from  86: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86,34
[ 86] Sent Broadcast: 1|0,73,1,134,150,96,64,109,89,49,111,7,47,86,34
[ 14] Received message from   2: 2|0,14,103
[103] Received message from   2: 2|0,14,103
[  2] Sent Broadcast: 2|0,14,103
[ 42] Received message from 103: 2|0,14,103,2,42,120
[ 52] Received message from  42: 2|0,14,103,2,42,120,52,58,59,76,119
[120] Received message from 103: 2|0,14,103,2,42,120
[103] Sent Broadcast: 2|0,14,103,2,42,120
[ 52] Received message from 120: 2|0,14,103,2,42,120,52,76,119
[ 33] Received message from  52: 2|0,14,103,2,42,120,52,58,59,76,119,33,92
[ 58] Received message from  42: 2|0,14,103,2,42,120,52,58,59,76,119
[ 92] Received message from  52: 2|0,14,103,2,42,120,52,58,59,76,119,33,92
[ 59] Received message from  42: 2|0,14,103,2,42,120,52,58,59,76,119
[ 76] Received message from 120: 2|0,14,103,2,42,120,52,76,119
[ 52] Sent Broadcast: 2|0,14,103,2,42,120,52,58,59,76,119,33,92
[ 92] Received message from  58: 2|0,14,103,2,42,120,52,58,59,76,119,92
[ 58] Sent Broadcast: 2|0,14,103,2,42,120,52,58,59,76,119,92
[ 76] Received message from  42: 2|0,14,103,2,42,120,52,58,59,76,119
[119] Received message from 120: 2|0,14,103,2,42,120,52,76,119
[ 58] Received message from  76: 2|0,14,103,2,42,120,52,76,119,58,92
