[ 69] Received message from   1: 1|0
[  1] Sent Broadcast: 1|0
[ 92] Received message from  69: 1|0,1
[ 69] Sent Broadcast: 1|0,1
[  9] Received message from   2: 2|0
[ 61] Received message from   2: 2|0
[  2] Sent Broadcast: 2|0
[ 61] Received message from   9: 2|0,2
[  9] Sent Broadcast: 2|0,2
[  9] Received message from  61: 2|0,2
[ 61] Sent Broadcast: 2|0,2
[ 10] Received message from   3: 3|0
[ 33] Received message from   3: 3|0
[ 54] Received message from   3: 3|0
[  3] Sent Broadcast: 3|0
[ 20] Received message from  10: 3|0,3
[ 48] Received message from  33: 3|0,3
[ 33] Received message from  54: 3|0,3
[ 54] Sent Broadcast: 3|0,3
[ 22] Received message from  10: 3|0,3
[ 16] Received message from  20: 3|0,3,10
[ 31] Received message from  10: 3|0,3
[ 54] Received message from  33: 3|0,3
[ 55] Received message from  48: 3|0,3,33
[ 75] Received message from  33: 3|0,3
[ 16] Received message from  22: 3|0,3,10
[ 22] Received message from  20: 3|0,3,10
[ 33] Sent Broadcast: 3|0,3
[ 60] Received message from  48: 3|0,3,33
[ 12] Received message from  16: 3|0,3,10,20
[ 51] Received message from  10: 3|0,3
[ 20] Received message from  22: 3|0,3,10
[ 31] Received message from  20: 3|0,3,10
[ 70] Received message from  55: 3|0,3,33,48
[ 75] Received message from  48: 3|0,3,33
[ 55] Sent Broadcast: 3|0,3,33,48
[ 97] Received message from  10: 3|0,3
[ 48] Received message from  75: 3|0,3,33
[ 48] Sent Broadcast: 3|0,3,33
[ 10] Sent Broadcast: 3|0,3
[ 75] Sent Broadcast: 3|0,3,33
[ 29] Received message from  22: 3|0,3,10
[ 22] Received message from  16: 3|0,3,10,20
[ 20] Received message from  31: 3|0,3,10
[ 16] Received message from  51: 3|0,3,10
[ 34] Received message from  60: 3|0,3,33,48
[ 29] Received message from  16: 3|0,3,10,20
[ 44] Received message from  20: 3|0,3,10
[ 97] Received message from  31: 3|0,3,10
[ 31] Sent Broadcast: 3|0,3,10
[ 44] Received message from  12: 3|0,3,10,20,16
[ 12] Sent Broadcast: 3|0,3,10,20,16
[ 16] Received message from  29: 3|0,3,10,22
[ 20] Received message from  51: 3|0,3,10
[ 67] Received message from  60: 3|0,3,33,48
[ 60] Sent Broadcast: 3|0,3,33,48
[ 51] Received message from  20: 3|0,3,10
[ 20] Received message from  97: 3|0,3,10
[ 44] Received message from  22: 3|0,3,10
[ 21] Received message from  29: 3|0,3,10,22
[ 44] Received message from  16: 3|0,3,10,20
